"CUSTOMER_ID","LAST","FIRST","STATE","REGION","SEX","PROFESSION","BUY_INSURANCE","AGE","HAS_CHILDREN","SALARY","N_OF_DEPENDENTS","CAR_OWNERSHIP","HOUSE_OWNERSHIP","TIME_AS_CUSTOMER","MARITAL_STATUS","LTV","LTV_BIN"
"CU6614","RICKY","HURT","CA","West","M","DBA","Yes",33,1,68179,1,1,1,1,"MARRIED",23844.75,"HIGH"
"CU11541","LINCOLN","ROMAN","NY","NorthEast","M","Programmer/Developer","Yes",24,0,61988,3,1,1,3,"SINGLE",23397,"HIGH"
"CU3801","BELLE","HARDIN","NC","South","F","IT Staff","Yes",37,1,63663,1,1,1,1,"MARRIED",23115.75,"HIGH"
"CU14339","LUCAS","DORAN","MI","Midwest","M","Sales Representative","Yes",21,0,61478,3,1,1,3,"MARRIED",22969.5,"HIGH"
"CU11632","GRANVILLE","SHEFFIELD","CA","West","M","Programmer/Developer","Yes",21,0,71929,3,1,1,3,"SINGLE",25582.25,"HIGH"
"CU3373","VADA","CRENSHAW","NY","NorthEast","F","IT Staff","Yes",51,1,64786,6,1,1,4,"WIDOWED",16296.5,"MEDIUM"
"CU3592","SHERRON","DRAKE","CA","West","F","IT Staff","Yes",45,0,74625,1,1,1,1,"MARRIED",31656.25,"VERY HIGH"
"CU1590","SANTO","FRY","DC","NorthEast","M","Cashier","Yes",53,1,59409,0,1,1,2,"MARRIED",26152.25,"HIGH"
"CU5992","CHRISTOPER","HAMMOND","OR","West","M","Not specified","Yes",43,0,66000,1,1,2,1,"DIVORCED",39300,"VERY HIGH"
"CU5870","JOLIE","DARDEN","NY","NorthEast","F","Sales Representative","Yes",40,1,70482,5,1,1,5,"DIVORCED",19120.5,"MEDIUM"
"CU2134","DARRELL","CARLTON","NY","NorthEast","M","Clerical","Yes",32,1,71060,5,1,1,5,"MARRIED",18465,"MEDIUM"
"CU5091","DONOVAN","DUNHAM","NY","NorthEast","M","PROF-45","Yes",39,0,62222,0,1,0,2,"SINGLE",20455.5,"MEDIUM"
"CU5282","DARRON","PARRISH","CA","West","M","Programmer/Developer","Yes",35,0,60268,3,1,1,3,"SINGLE",24067,"HIGH"
"CU6578","ALIZA","BILLINGS","MI","Midwest","F","IT Staff","Yes",38,1,65270,3,1,1,3,"MARRIED",20617.5,"MEDIUM"
"CU14632","ELOUISE","ZUNIGA","NY","NorthEast","F","Dentist","Yes",25,0,61167,5,1,1,5,"SINGLE",20291.75,"MEDIUM"
"CU6503","REMEDIOS","STATON","MI","Midwest","F","Publisher","Yes",47,1,76669,1,1,1,1,"MARRIED",27367.25,"HIGH"
"CU12010","JASON","CORCORAN","MI","Midwest","M","Clerical","Yes",43,1,54792,1,1,1,1,"MARRIED",21498,"MEDIUM"
"CU5120","LEILA","MATOS","NY","NorthEast","F","PROF-26","Yes",39,1,70092,1,1,1,1,"DIVORCED",24923,"HIGH"
"CU15325","CARMINE","BREWSTER","DC","NorthEast","M","Waiter/Waitress","Yes",39,1,60781,1,1,1,1,"MARRIED",22595.25,"HIGH"
"CU8599","STERLING","SCHULTZ","DC","NorthEast","M","Cashier","Yes",35,1,67054,3,1,1,3,"DIVORCED",20763.5,"MEDIUM"
"CU2194","DIRK","WEBSTER","CA","West","M","Waiter/Waitress","Yes",39,0,68515,3,1,1,3,"MARRIED",26528.75,"HIGH"
"CU15061","LEOLA","STRANGE","WI","Midwest","F","DBA","Yes",48,1,59371,1,1,1,1,"DIVORCED",23142.75,"HIGH"
"CU4913","ARTHUR","WOODY","MI","Midwest","M","Programmer/Developer","Yes",31,0,62921,3,1,1,3,"MARRIED",24330.25,"HIGH"
"CU14853","TONY","CHILDS","NY","NorthEast","M","Programmer/Developer","Yes",21,0,63784,3,1,0,3,"SINGLE",13546,"LOW"
"CU13817","SANTOS","BERNSTEIN","CA","West","M","PROF-18","Yes",28,0,71650,3,1,1,3,"MARRIED",26212.5,"HIGH"
"CU4126","KATRINA","MARTINEZ","WI","Midwest","F","Programmer/Developer","Yes",22,1,69586,4,1,1,4,"DIVORCED",18596.5,"MEDIUM"
"CU13373","RAYMOND","MCCRAY","OH","Midwest","M","Programmer/Developer","Yes",27,1,74119,3,1,0,3,"SINGLE",11729.75,"LOW"
"CU6380","CORTNEY","SADLER","MI","Midwest","F","PROF-16","Yes",32,1,66526,1,1,2,1,"DIVORCED",33331.5,"VERY HIGH"
"CU267","ADOLPH","CORREA","MN","West","M","PROF-8","Yes",73,1,64632,3,1,1,4,"DIVORCED",24458,"HIGH"
"CU2361","NICKY","OVERTON","NY","NorthEast","M","Programmer/Developer","Yes",25,0,60651,3,1,1,3,"SINGLE",23162.75,"HIGH"
"CU11797","RENETTA","JEFFERSON","DC","NorthEast","F","Not specified","Yes",57,0,64951,1,1,1,1,"DIVORCED",30437.75,"VERY HIGH"
"CU225","BARBAR","DRISCOLL","CA","West","F","Veterinarian","Yes",29,0,63299,5,1,1,5,"DIVORCED",21224.75,"MEDIUM"
"CU11596","LES","FINLEY","DC","NorthEast","M","PROF-8","Yes",39,1,65689,3,1,1,4,"MARRIED",21322.25,"MEDIUM"
"CU11214","CARIE","ASHBY","MI","Midwest","F","DBA","Yes",31,0,71733,1,1,1,1,"MARRIED",29533.25,"HIGH"
"CU967","BUFFY","WANG","NY","NorthEast","F","PROF-15","Yes",69,1,68848,1,1,1,1,"MARRIED",27612,"HIGH"
"CU685","MARYLOUISE","MYERS","NY","NorthEast","F","Software Engineer","Yes",37,0,72236,5,1,1,5,"MARRIED",24259,"HIGH"
"CU15165","LYNDON","ARELLANO","NV","Southwest","M","IT Staff","Yes",20,1,60676,1,1,1,1,"MARRIED",20669,"MEDIUM"
"CU9932","ARNOLD","HALL","OH","Midwest","M","Programmer/Developer","Yes",25,1,58796,3,1,0,3,"SINGLE",7699,"LOW"
"CU12479","BENITO","CRANDALL","NY","NorthEast","M","Fireman","Yes",21,0,64674,3,1,1,3,"MARRIED",23768.5,"HIGH"
"CU8259","CHET","MCRAE","CA","West","M","Programmer/Developer","Yes",21,0,68654,3,1,0,3,"SINGLE",14763.5,"MEDIUM"
"CU13121","DUSTIN","BEST","CA","West","M","Programmer/Developer","Yes",42,0,65822,3,0,0,3,"SINGLE",16155.5,"MEDIUM"
"CU14887","BRONWYN","HINOJOSA","MS","South","F","IT Staff","Yes",48,1,62345,1,1,1,1,"MARRIED",23886.25,"HIGH"
